timestamp,num1,operator,num2,timetaken,got_wrong,ranked,game_time,key_strokes, wrong_ans
1696308219.1949708,6,*,17,1.459,False,False,120,"1.305,1.361,1.459"
1696308220.724563,344,/,4,1.53,False,False,120,"0.604,-0.889,1.03,1.107,-1.319,1.529"
1696308222.129026,59,+,34,1.404,False,False,120,"0.573,-1.091,1.29,1.404"
1696308223.070721,243,/,3,0.942,False,False,120,"0.578,-0.776,0.905,0.941"
1696308224.5298162,144,/,6,1.459,False,False,120,"0.525,-0.899,1.071,1.247,-1.394,1.459"
1696308225.930055,57,+,31,1.4,False,False,120,"0.574,-0.862,1.265,1.4"
1696308226.8512168,76,-,10,0.921,False,False,120,"0.815,0.921"
1696308227.507904,72,/,8,0.657,False,False,120,0.656
1696308228.4149709,54,-,30,0.907,False,False,120,"0.889,0.907"
1696308229.3416,4,+,60,0.927,False,False,120,"0.882,0.926"
1696308230.622983,119,/,7,1.281,False,False,120,"0.699,1.281"
1696308231.858033,475,/,5,1.235,False,False,120,"0.489,-0.763,0.988,1.235"
1696308233.0360131,2,*,27,1.178,True,False,120,"0.841,0.88,-1.125,1.178"
1696308234.054501,2,*,48,1.018,False,False,120,"0.955,1.018"
1696308242.723308,273,/,7,8.669,False,False,120,"1.059,1.194,-1.764,-1.936,2.782,3.142,-5.279,5.43,-5.673,-5.784,5.9,5.938,-6.603,-6.774,6.924,-7.199,7.295,7.413,-7.615,7.761,-7.766,-8.209,8.297,8.349,-8.55,8.669"
1696308243.994221,11,*,6,1.271,True,False,120,"-0.207,0.617,0.731,-0.97,-1.094,1.129,1.271"
1696308247.320966,49,+,32,3.327,True,False,120,"0.453,-0.668,-0.821,1.18,1.232,-1.437,-1.576,3.271,3.326"
1696308248.1830149,59,-,53,0.862,False,False,120,0.862
1696308250.941687,176,/,2,2.759,False,False,120,"0.554,0.729,-1.041,-1.156,1.29,-1.685,1.781,1.953,-2.349,-2.474,2.609,2.758"
1696308255.284996,85,-,39,4.343,True,False,120,"1.463,1.606,-1.945,2.035,-2.391,2.495,-3.546,3.586,-3.807,-3.989,4.28,4.343"
1696308256.379282,97,-,44,1.094,False,False,120,"0.534,-0.794,1.062,1.094"
1696308258.276177,23,+,35,1.897,True,False,120,"0.579,-0.809,-0.948,1.103,1.151,-1.623,-1.767,1.845,1.897"
1696308259.0837362,55,/,11,0.807,False,False,120,"0.568,-0.748,0.807"
1696308260.460439,15,-,26,1.377,False,False,120,"0.825,1.224,1.376"
1696308261.206238,2,*,56,0.746,False,False,120,"0.519,0.722,0.745"
1696308262.132874,2,+,100,0.927,False,False,120,"0.51,-0.703,0.786,0.842,0.926"
1696308262.91198,40,/,8,0.779,False,False,120,"0.536,-0.699,0.779"
1696308265.313758,90,+,63,2.402,True,False,120,"0.504,1.136,1.169,-1.549,-1.675,1.739,-2.025,2.354,2.402"
1696308266.7771142,81,+,56,1.463,False,False,120,"0.507,1.445,1.463"
1696308267.8621068,5,+,51,1.085,False,False,120,"1.054,1.085"
1696308268.837579,10,*,48,0.975,False,False,120,"0.888,0.944,0.975"
1696308269.492186,63,/,7,0.655,False,False,120,0.654
1696308270.626046,65,+,3,1.134,False,False,120,"0.605,-0.89,1.098,1.134"
1696308271.5120919,12,*,5,0.886,False,False,120,"0.454,-0.684,0.83,0.886"
1696308272.525719,23,-,27,1.014,False,False,120,"0.597,-0.752,0.939,1.013"
1696308273.4941068,66,+,43,0.968,False,False,120,"0.507,0.94,0.968"
1696308274.422244,280,/,4,0.928,False,False,120,"0.916,0.928"
1696308275.4366531,46,-,46,1.014,False,False,120,"0.902,1.014"
1696308276.676909,8,*,21,1.24,False,False,120,"-0.137,0.736,1.184,1.24"
1696308277.8214242,10,*,44,1.144,False,False,120,"0.703,-0.957,1.03,1.124,1.144"
1696308279.631549,5,*,47,1.81,False,False,120,"0.552,-1.215,1.321,1.793,1.81"
1696308281.695657,66,+,67,2.064,False,False,120,"0.535,1.939,2.064"
1696308283.744064,52,+,69,2.048,True,False,120,"-0.184,0.904,1.297,1.336,-1.821,-1.949,1.989,2.048"
1696308287.4807749,8,*,18,3.737,True,False,120,"0.524,-0.905,1.083,1.205,1.274,-1.589,-1.742,1.84,1.863,-2.104,2.172,-2.295,-2.428,2.52,2.547,-3.425,-3.541,3.61,3.736"
1696308288.479549,19,+,82,0.999,False,False,120,"0.485,-0.742,0.85,0.906,0.999"
1696308290.1176,190,/,2,1.638,False,False,120,"0.584,-0.787,1.582,1.638"
1696308291.0634072,88,/,2,0.946,False,False,120,"0.818,0.946"
1696308291.663813,50,/,5,0.6,False,False,120,"0.547,0.6"
1696308294.9098,9,*,88,3.246,True,False,120,"0.977,1.55,-1.757,-1.917,2.06,2.096,2.194,-2.629,-2.767,-2.905,3.085,3.125,3.246"
1696308298.0932212,9,*,77,3.183,True,False,120,"1.211,1.303,1.358,-1.789,-1.942,2.12,2.135,-2.415,-2.558,-2.675,3.015,3.063,3.183"
1696308299.938636,5,*,35,1.845,False,False,120,"0.609,1.75,1.845"
1696308301.516059,100,-,47,1.577,True,False,120,"0.907,0.959,0.979,-1.244,-1.381,-1.488,1.554,1.577"
1696308302.492631,95,+,60,0.976,False,False,120,"0.475,0.875,0.976"
1696308328.4397519,63,-,62,0.433,False,False,120,0.433
1696308331.932697,134,/,2,3.493,False,False,120,"-0.439,0.474,-1.134,1.977,2.028,-2.326,-2.478,2.542,2.66,-2.912,-3.067,3.465,3.493"
1696308333.7545102,87,-,59,1.822,True,False,120,"0.422,-0.699,0.954,1.111,-1.338,-1.45,1.458,1.515,-1.737,1.822"
1696308335.081459,72,-,44,1.327,True,False,120,"0.421,-0.626,0.876,0.937,-1.128,-1.262,1.274,1.327"
1696308336.328602,4,*,47,1.245,False,False,120,"0.468,1.15,1.245"
1696308337.479383,23,+,12,1.151,False,False,120,"0.48,-0.713,1.114,1.151"
1696308338.6795242,80,-,96,1.2,False,False,120,"0.678,-0.871,1.01,1.05,1.2"
1696308340.129266,99,-,9,1.45,False,False,120,"0.533,-0.775,1.064,-1.281,1.397,1.45"
1696308341.410336,54,+,44,1.281,False,False,120,"0.421,-0.977,1.139,1.281"
1696308342.680531,70,+,30,1.27,True,False,120,"0.518,0.685,0.764,0.853,-1.037,-1.169,1.27"
1696308344.320502,69,-,83,1.64,True,False,120,"0.432,-0.629,-0.775,-1.114,1.273,1.313,1.369,-1.588,1.64"
1696308345.406097,67,+,38,1.086,False,False,120,"0.445,0.956,1.085"
1696308346.27522,46,+,10,0.869,False,False,120,"0.794,0.869"
1696308346.913311,66,/,6,0.638,False,False,120,"0.529,0.638"
1696308349.0326788,4,*,85,2.119,True,False,120,"0.446,-0.647,0.765,0.868,-1.116,1.39,1.434,-1.87,-1.982,2.047,2.119"
1696308351.111678,864,/,9,2.079,False,False,120,"0.867,-1.097,1.181,1.309,-1.475,1.516,-1.698,1.769,-2.038,2.079"
1696308353.254648,6,*,13,2.143,False,False,120,"0.492,-0.705,1.146,-1.417,1.658,-1.971,2.099,2.143"
1696308355.058101,336,/,8,1.803,False,False,120,"0.703,0.975,-1.155,1.227,-1.568,-1.716,1.756,1.803"
1696308357.841933,7,*,98,2.784,True,False,120,"1.019,-1.509,1.742,2.106,2.305,-2.527,-2.672,2.76,2.784"
1696308359.096478,69,-,77,1.254,False,False,120,"0.478,-0.673,0.858,1.254"
1696308360.476217,78,-,59,1.38,False,False,120,"0.563,-0.813,1.324,1.38"
1696308361.57006,70,-,32,1.094,False,False,120,"1.066,1.094"
1696308362.304527,11,*,40,0.734,False,False,120,"0.604,0.706,0.734"
1696308363.297923,82,+,68,0.993,False,False,120,"0.564,0.958,0.993"
1696308364.750697,67,-,91,1.453,True,False,120,"0.7,1.154,1.21,-1.421,1.453"
1696308369.618901,9,*,18,4.868,True,False,120,"-0.87,1.13,1.497,1.541,-3.31,3.59,-4.34,-4.48,4.57,4.868"
1696308371.994932,55,+,13,2.376,True,False,120,"0.468,-0.707,0.898,0.938,-1.462,1.599,-2.277,2.376"
1696308374.2138848,99,-,13,2.219,True,False,120,"0.48,-0.644,0.801,1.385,1.428,-1.746,-1.866,-1.989,2.101,2.219"
1696308374.722997,33,-,32,0.509,False,False,120,0.509
1696308375.820718,5,*,8,1.098,True,False,120,"0.653,0.725,-0.885,-1.027,1.058,1.097"
1696308376.71373,66,-,44,0.893,False,False,120,"0.475,-0.699,0.775,0.893"
1696308377.8350039,87,-,11,1.121,False,False,120,"0.971,1.121"
1696308378.973512,207,/,9,1.138,False,False,120,"-0.17,0.308,-0.643,0.823,-1.026,1.086,1.138"
1696308379.868573,86,+,50,0.895,False,False,120,"0.483,0.863,0.895"
1696308381.948677,11,-,31,2.08,True,False,120,"0.591,-0.741,0.871,0.934,1.03,1.038,-1.343,-1.467,1.56,-1.978,2.08"
1696308385.444185,26,-,93,3.495,True,False,120,"0.457,-0.896,1.461,1.707,-2.098,-2.238,2.457,-2.712,2.812,2.9,3.044,-3.311,3.495"
1696308386.045921,130,/,10,0.602,False,False,120,"0.449,0.602"
1696308387.632449,3,*,79,1.586,False,False,120,"0.689,-0.899,1.002,1.535,1.586"
1696308388.887074,74,-,87,1.255,False,False,120,"0.634,-1.015,1.158,1.219,1.254"
1696308389.6416152,480,/,6,0.754,False,False,120,"0.699,0.754"
1696308390.625419,10,*,90,0.984,False,False,120,"0.613,0.685,0.984"
1696308391.402536,4,+,80,0.777,False,False,120,"0.659,0.777"
1696308392.501357,90,-,23,1.099,False,False,120,"1.035,1.099"
1696308394.1533508,37,-,13,1.652,True,False,120,"1.11,-1.321,1.381,1.405,-1.65,1.652"
1696308395.197392,39,+,56,1.044,False,False,120,"0.466,-0.737,0.876,1.044"
1696308396.166934,29,-,40,0.969,False,False,120,"0.626,0.775,0.969"
1696308397.385087,63,+,51,1.218,True,False,120,"0.554,0.735,0.851,-1.049,-1.183,1.201,1.218"
1696308400.264117,12,+,17,2.879,True,False,120,"0.528,-0.85,0.902,0.97,-1.463,-1.588,1.648,1.732,-2.042,-2.183,2.275,2.359,2.36,-2.537,-2.66,-2.764,2.823,2.879"
1696308401.534382,168,/,6,1.27,False,False,120,"0.562,-0.71,0.81,0.924,-1.121,1.27"
1696308403.0720608,61,+,4,1.538,False,False,120,"0.493,-0.746,1.08,-1.4,1.502,1.537"
1696308404.044945,49,+,2,0.973,False,False,120,"0.768,0.973"
1696308405.103348,49,-,89,1.058,False,False,120,"0.573,-0.726,0.822,0.902,1.058"
1696308406.280277,54,/,3,1.177,False,False,120,"-0.243,0.629,0.842,-1.116,1.177"
1696308407.627437,90,/,5,1.347,False,False,120,"0.471,-0.677,0.891,1.137,-1.271,1.347"
1696308408.974428,11,-,96,1.347,False,False,120,"0.573,-0.723,0.829,1.295,1.347"
1696308409.867701,605,/,11,0.893,False,False,120,"0.786,0.893"
1696308410.844828,19,+,62,0.977,False,False,120,"0.5,-0.674,0.917,0.977"
1696308411.3994849,200,/,10,0.555,False,False,120,"0.52,0.554"
1696308412.2898471,80,+,5,0.89,False,False,120,"0.859,0.89"
1696308413.9958029,144,/,9,1.706,False,False,120,"0.577,-0.817,1.178,1.322,-1.626,1.706"
1696308415.617884,9,*,42,1.622,False,False,120,"0.791,1.587,1.622"
1696308417.010448,86,+,13,1.392,True,False,120,"0.674,0.802,-0.985,-1.154,1.256,1.392"
1696308417.713509,10,*,99,0.703,False,False,120,"0.554,0.679,0.703"
1696308418.375521,3,*,8,0.662,False,False,120,"0.623,0.662"
1696308419.1576362,100,+,95,0.782,False,False,120,"0.549,0.682,0.782"
1696308421.729612,5,*,93,2.572,True,False,120,"0.663,-0.904,0.975,1.175,-1.277,-1.405,1.457,2.051,2.063,2.103,-2.429,-2.543,2.572"
1696308423.301764,62,-,8,1.572,True,False,120,"0.489,-0.656,0.95,1.038,-1.279,1.344,-1.519,1.572"
1696308424.2386382,41,-,61,0.937,False,False,120,"0.743,0.933,0.937"
1696308425.24497,420,/,6,1.006,False,False,120,"0.971,1.006"
1696308426.4508832,6,-,35,1.206,False,False,120,"0.702,1.158,1.206"
1696308427.6177778,11,*,27,1.167,False,False,120,"0.619,1.019,1.167"
1696308428.8583071,89,-,57,1.24,True,False,120,"0.952,0.991,-1.177,1.24"
1696308429.8680189,34,-,10,1.01,True,False,120,"0.653,0.697,-0.937,1.009"
1696308431.813337,61,-,27,1.945,True,False,120,"0.52,-0.736,1.256,1.389,-1.735,-1.866,1.906,1.945"
1696308436.143851,8,*,55,4.33,True,False,120,"-0.638,0.8,0.972,1.032,-2.036,-2.505,2.687,2.734,-2.971,-3.132,-3.268,3.695,4.279,4.33"
1696308437.270232,10,*,46,1.126,False,False,120,"0.478,-0.745,1.054,1.102,1.126"
1696308438.265752,11,*,33,0.995,False,False,120,"0.816,0.966,0.995"
1696308439.269946,78,-,56,1.004,False,False,120,"0.866,1.004"
1696308440.289581,60,+,95,1.02,False,False,120,"0.522,0.903,1.019"
1696308441.4740312,62,+,67,1.184,False,False,120,"0.569,1.104,1.184"
1696308443.3980758,544,/,8,1.924,False,False,120,"0.566,-0.858,1.182,-1.6,1.836,1.924"
1696308444.721946,108,/,2,1.324,False,False,120,"0.586,-0.859,1.264,1.324"
1696308445.5858612,11,+,92,0.864,False,False,120,"0.585,0.769,0.864"
1696308446.752976,50,+,82,1.167,True,False,120,"0.519,0.812,0.926,-1.091,1.167"
1696308479.309033,53,-,68,1.712,False,False,120,"0.401,-0.599,0.966,-1.262,1.605,1.672,1.712"
1696308480.220054,7,*,8,0.911,False,False,120,"0.879,0.911"
1696308482.3882408,87,-,31,2.168,True,False,120,"1.054,1.102,-1.372,1.387,-1.967,-2.096,2.141,2.168"
1696308483.8936582,416,/,8,1.505,False,False,120,"0.441,-0.662,0.932,-1.127,1.247,1.28,-1.473,1.505"
1696308484.968423,25,-,39,1.075,False,False,120,"0.727,1.046,1.075"
1696308489.322634,7,*,35,4.354,True,False,120,"0.641,-0.939,0.988,1.059,-1.323,1.866,-2.471,2.557,2.61,-2.967,-3.101,3.161,3.22,-3.482,-4.013,4.19,4.354"
1696308490.3119402,10,-,92,0.989,False,False,120,"0.397,-0.546,0.727,0.921,0.989"
1696308490.9341261,5,*,8,0.622,False,False,120,"0.583,0.622"
1696308493.065908,294,/,6,2.132,False,False,120,"0.518,-0.725,0.838,0.989,-1.263,1.59,-1.735,-1.869,2.068,2.132"
1696308493.963968,18,+,81,0.898,False,False,120,"0.45,-0.624,0.764,0.898"
1696308494.764937,10,-,33,0.801,False,False,120,"0.433,-0.591,0.689,0.745,0.801"
1696308495.786925,90,+,16,1.022,False,False,120,"0.533,0.749,1.022"
1696308503.313399,3,*,66,7.526,True,False,120,"-0.224,0.705,-0.955,1.059,1.308,1.801,-2.002,-2.131,2.231,2.291,-3.617,-3.76,7.402,7.526"
1696820708.352937,50,/,2,0.793,False,False,60,"0.415,-0.609,0.688,0.792",
1696820709.968223,432,/,8,1.615,False,False,60,"0.749,-0.98,-1.14,1.599,1.615",
1696820711.143229,5,*,55,1.175,False,False,60,"0.729,1.143,1.175",
1696820712.237493,12,*,31,1.094,False,False,60,"0.738,1.054,1.094",
1696820713.529165,19,-,44,1.292,False,False,60,"0.966,1.223,1.291",
1696820716.018097,234,/,6,2.489,False,False,60,"0.84,-1.746,1.938,2.224,-2.436,2.489",
1696820717.49906,58,-,89,1.481,False,False,60,"1.042,1.469,1.481",
1696820718.494007,16,-,45,0.995,False,False,60,"0.696,0.947,0.995",
1696820719.404136,960,/,12,0.91,False,False,60,"0.874,0.91",
1696820721.81887,12,*,59,2.415,False,False,60,"1.249,1.814,-2.195,2.383,2.414",
1696820723.2026749,11,*,88,1.384,False,False,60,"1.01,1.343,1.384",
1696820725.082171,264,/,3,1.879,False,False,60,"1.082,1.216,-1.5,-1.612,1.771,1.879",
1696820726.3279302,91,-,65,1.246,False,False,60,"1.194,1.246",
1696820727.639622,85,/,5,1.312,False,False,60,"0.796,1.311",
1696820731.951797,9,*,23,4.312,True,False,60,"0.677,0.976,-1.316,-1.451,1.674,1.73,1.926,-2.564,-2.727,3.465,3.583,-3.974,-4.107,4.243,4.312","216,217"
1696820733.620578,568,/,8,1.669,False,False,60,"0.898,0.926,-1.282,-1.422,1.581,1.669",
1696820734.566189,30,+,15,0.946,False,False,60,"0.926,0.945",
1696820737.301989,56,/,4,2.736,False,False,60,"0.809,-1.304,1.486,1.905,-2.074,2.182,-2.44,2.497,-2.663,2.736",
1696820738.271758,97,+,76,0.97,False,False,60,"-0.11,0.186,-0.448,0.689,0.916,0.97",
1696820741.38242,4,*,17,3.111,True,False,60,"2.228,2.244,-2.727,-2.858,3.058,3.11",78
1696820743.203669,3,*,16,1.821,True,False,60,"0.627,-0.884,1.073,1.413,-1.632,1.821",44
1696820744.628497,66,+,47,1.425,True,False,60,"0.573,1.02,1.04,-1.226,-1.353,1.393,1.425",131
1696820745.653949,11,*,33,1.025,False,False,60,"0.611,1.002,1.025",
1696820746.771088,97,-,68,1.117,False,False,60,"1.081,1.117",
1696820747.740093,87,-,60,0.969,False,False,60,"0.83,0.969",
1696820749.349616,43,-,77,1.609,False,False,60,"0.956,1.57,1.609",
1696820751.042009,7,-,79,1.692,False,False,60,"0.925,1.659,1.692",
1696820752.3068511,69,+,82,1.265,False,False,60,"0.769,1.243,1.265",
1696820753.495879,19,+,95,1.189,False,False,60,"0.863,1.145,1.189",
1696820754.616461,74,+,56,1.121,False,False,60,"0.653,1.092,1.12",
1696820755.503722,13,+,69,0.887,False,False,60,"0.844,0.887",
1696820756.386639,792,/,11,0.883,False,False,60,"0.847,0.883",
1696820759.36272,97,+,22,2.976,True,False,60,"0.731,1.087,-1.42,-1.579,1.998,2.078,2.178,-2.722,-2.84,2.912,2.976",129
1696820760.072053,14,-,10,0.709,False,False,60,0.709,
1696820760.805162,4,*,100,0.733,False,False,60,"0.547,0.606,0.733",
1696820764.340754,12,*,91,3.536,False,False,60,"0.601,1.025,-1.574,1.742,-2.015,-2.204,2.364,2.459,3.361,3.535",
1696820765.1550028,162,/,2,0.814,False,False,60,"0.77,0.814",
1696820766.1745641,63,+,7,1.02,False,False,60,"0.671,-0.876,0.976,1.019",
1696922180.050591,90,+,33,1.158,False,False,120,"0.402,-0.617,0.808,0.852,-1.067,1.095,1.158",
1696922182.326352,693,/,7,2.276,False,False,120,"0.733,0.854,-1.471,1.633,-1.784,-2.006,2.124,2.275",
1696922183.579937,588,/,6,1.254,False,False,120,"1.059,1.253",
1696922184.89495,11,*,52,1.315,False,False,120,"0.634,-1.119,1.195,1.263,1.315",
1696922185.790796,2,*,14,0.896,False,False,120,"0.852,0.896",
1696922187.194944,3,*,53,1.404,False,False,120,"0.65,1.389,1.404",
1696922190.056965,4,*,43,2.862,True,False,120,"0.574,0.851,0.91,-1.123,-1.256,1.296,1.331,-2.349,-2.487,2.833,2.862","129,132"
1696922191.57835,873,/,9,1.521,False,False,120,"0.776,0.919,-1.095,1.212,-1.41,1.521",
1696922192.418306,10,*,48,0.84,False,False,120,"0.775,0.816,0.84",
1696922193.021578,49,-,47,0.603,False,False,120,0.603,
1696922193.667871,6,*,20,0.646,False,False,120,"0.572,0.602,0.646",
1696922195.031241,96,+,29,1.363,True,False,120,"0.692,1.084,1.152,-1.315,1.363",124
1696922195.84199,5,*,88,0.811,False,False,120,"0.625,0.755,0.811",
1696922197.324161,61,-,79,1.482,False,False,120,"0.878,-1.095,1.263,1.367,1.482",
1696922198.179706,11,*,18,0.855,False,False,120,"0.618,0.816,0.855",
1696922199.5409431,40,+,6,1.361,False,False,120,"1.269,1.361",
1696922200.3848488,2,-,2,0.844,False,False,120,0.844,
1696922205.093073,600,/,8,4.708,False,False,120,"1.3,1.458,-1.667,1.743,-2.274,-2.438,3.116,-3.807,3.993,4.117,-4.636,4.708",
1696922207.523065,7,*,86,2.43,False,False,120,"1.276,-1.503,2.292,2.364,2.43",
1696922208.727376,372,/,12,1.204,False,False,120,"0.75,0.824,-1.072,1.204",
1696922209.5075269,35,-,29,0.78,False,False,120,0.78,
1696922216.436951,11,*,35,6.929,True,False,120,"0.757,1.161,-1.371,1.521,1.537,-1.795,1.823,-2.116,2.128,-3.185,-3.345,3.572,3.723,-4.703,-4.839,5.262,5.452,-6.36,-6.519,6.778,6.929","362,364,365,377"
1696922217.3689759,65,+,42,0.932,False,False,120,"0.59,0.801,0.932",
1696922219.138535,7,*,59,1.769,False,False,120,"1.436,1.729,1.769",
1696922220.068086,66,-,58,0.929,False,False,120,0.929,
1696922221.193571,86,-,70,1.125,True,False,120,"0.794,0.888,-1.058,1.125",15
1696922221.861761,10,*,14,0.668,False,False,120,"0.587,0.643,0.668",
1696922222.8160892,86,+,35,0.954,False,False,120,"0.73,0.886,0.954",
1696922223.779207,616,/,11,0.963,False,False,120,"0.915,0.963",
1696922224.913192,69,-,32,1.134,False,False,120,"1.09,1.134",
